feature,importance,abs_importance
num__Hematocrit,0.0009422206885974949,0.0009422206885974949
cat__T_stage_4,-0.0008693735143010084,0.0008693735143010084
cat__N_stage_0,-0.0008693735143010084,0.0008693735143010084
num__Direct_bilirubin,0.0008056322367916869,0.0008056322367916869
num__Urea,-0.0006848592899317385,0.0006848592899317385
num__Regulatory_T_cells,-0.000668085269534524,0.000668085269534524
num__Hemoglobin,0.0005813396211947208,0.0005813396211947208
cat__Differentiation_grade_4,-0.0005703166935050019,0.0005703166935050019
cat__Differentiation_grade_3,-0.0005703166935050019,0.0005703166935050019
num__VitC,0.0005655241162487834,0.0005655241162487834
num__GLDH,-0.0005511463844796727,0.0005511463844796727
num__VitB6,-0.000494114715129168,0.000494114715129168
num__NK_count,-0.0004917184265009866,0.0004917184265009866
num__Uric_acid,-0.0004898013955984881,0.0004898013955984881
num__AFP,0.0004610459320604665,0.0004610459320604665
num__CEA,-0.00045673261252970887,0.00045673261252970887
cat__N_stage_2,-0.00042653937581472735,0.00042653937581472735
cat__N_stage_1,-0.00042653937581472735,0.00042653937581472735
num__CD3_HLA_DR_pos,0.0004121616440457054,0.0004121616440457054
num__CA125,0.0004116823863201002,0.0004116823863201002
num__CYFRA21_1,0.0003618395828541399,0.0003618395828541399
num__CD4_T_cells,0.0002875546353807712,0.0002875546353807712
num__Total_bilirubin,0.0002477762441530751,0.0002477762441530751
cat__T_stage_3,0.00011693888505482919,0.00011693888505482919
cat__T_stage_2,0.00011693888505482919,0.00011693888505482919
num__Total_protein,-4.840503028905596e-05,4.840503028905596e-05
num__RBC,3.1151752166280744e-05,3.1151752166280744e-05
num__Early_activated_T_cells,2.8276205812483025e-05,2.8276205812483025e-05
cat__Coronary_artery_disease_1,0.0,0.0
cat__Chemotherapy_1,0.0,0.0
cat__Coronary_artery_disease_0,0.0,0.0
cat__Diabetes_1,0.0,0.0
cat__Diabetes_0,0.0,0.0
cat__Hypertension_1,0.0,0.0
cat__Hyperlipidemia_1,0.0,0.0
cat__Chemotherapy_0,0.0,0.0
cat__BRAF_mutant_0,0.0,0.0
cat__MSI_1,0.0,0.0
cat__BRAF_mutant_1,0.0,0.0
cat__KRAS_mutant_0,0.0,0.0
cat__KRAS_mutant_1,0.0,0.0
cat__NRAS_mutant_0,0.0,0.0
cat__NRAS_mutant_1,0.0,0.0
cat__MSI_0,0.0,0.0
cat__Hyperlipidemia_0,0.0,0.0
